id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
1509273640,高校 世界史 映像授業 Try IT（トライイット）,,"Share your videos with friends, family, and the world",https://youtube.com/playlist?list=PLdG31GUo-My-kgENYDal25CJtarSwk7CD&si=UMLiy1sJmNn8BYpR,World History YouTube,,2025-10-11T12:09:01.739Z,https://i.ytimg.com/vi/Zfp5cUEkeek/hqdefault.jpg?days_since_epoch=20372&rs=AOn4CLCU2eqaqrVkn3yPrv-EZAVW27m-WA&sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=,,false
1515058734,Crash Course World History II,,"In 30 episodes, John Green rethinks world history! In round two, we take a different approach and try to think more thematically rather than chronologically.",https://thecrashcourse.com/topic/worldhistory2/,World History YouTube,,2025-12-29T01:15:10.934Z,https://i.ytimg.com/vi/k7dTDjRnBqU/mqdefault.jpg,,false
1515058709,Crash Course World History,,"In 42 episodes, John Green will begin teaching you the history of the world! This course is based on the 2012 AP World History curriculum, from growing the first crops in the First Agricultural Revolution to global textile production in the 2010s.",https://thecrashcourse.com/topic/worldhistory1/,World History YouTube,,2025-12-29T01:15:08.331Z,https://i.ytimg.com/vi/s_iwrt7D5OA/mqdefault.jpg,,false
1509275056,CrashCourse - YouTube,,"At Crash Course, we believe that high-quality educational videos should be available to everyone for free! Subscribe for weekly videos from our current courses! The Crash Course team has produced more than 50 courses on a wide variety of subjects, ranging from the humanities to sciences and so much more! We also recently teamed up with Arizona State University to bring you more courses on the Study Hall channel.",https://www.youtube.com/user/crashcourse,World History YouTube,,2025-12-25T04:05:57.340Z,https://yt3.googleusercontent.com/E454zI2spNFZsN_wgJPTHjMsqs1fFqb_qp4PYanWuyaXQJp98wKEV1kIQYlR57epaweO5P8v=s900-c-k-c0x00ffffff-no-rj,,false
1509273638,【25年度版】#11 西ヨーロッパ中世 重要年代 一問一答 年号 ゴロ合わせ,,「一問一答」と併用すれば最強の26問！頻出する年代の並び替え問題や、違う地域で同時期に起きた出来事を答える問題に対応する為には主要な年号を抑えておく必要があります。このシリーズでは、出題傾向の高い約500問を収録しました。 私が使用したゴロを３回連呼する事によって頭に叩き込む込める様に作成しました。※年号には諸説...,https://m.youtube.com/watch?v=qwTCNxHJtPE,World History YouTube,,2025-11-30T21:07:11.910Z,https://i.ytimg.com/vi/qwTCNxHJtPE/maxresdefault.jpg?rs=AOn4CLAbfD4BtXiRV06WQq-uyCx_fwxiNQ&sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGFcgZShLMA8=,,false
1509273643,世界史総集編,,ユーテラ授業チャンネルの世界史,https://www.youtube.com/playlist?list=PLvCrW3AgeOhEMegWg_3QYtWokE-WSwVt1,World History YouTube,,2025-11-29T06:45:44.965Z,https://i.ytimg.com/pl_c/PLvCrW3AgeOhEMegWg_3QYtWokE-WSwVt1/studio_square_thumbnail.jpg?days_since_epoch=20421&rs=AOn4CLAV-j4C4Z0p-mu3xuJIFEZ1AA0Vcw&sqp=CP_oqckG-oaymwEICNAFENAFSFqi85f_AwYItceAogY=,,false
1509273642,ゼロから世界史総集編 - YouTube,,世界史の通史の総集編,https://www.youtube.com/playlist?list=PLvCrW3AgeOhEl77a6pLR1GtebnYJWAZxC,World History YouTube,,2025-11-29T06:46:00.455Z,https://i.ytimg.com/vi/oO9NPqRwBVI/hqdefault.jpg?rs=AOn4CLCNmPqx4UNdUyrtG58GSOjGr9RS8w&sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=,,false
1509273637,【大幅改良版】世界の歴史をスポーツ風に実況しました【世界史】,,実況なし：https://www.youtube.com/watch?v=1_XdH7nDLMU解説者付き：https://www.youtube.com/watch?v=vlwHRYTqa9Yマジメな世界史解説：https://www.youtube.com/watch?v=Oi-nchLt6nk旧作：http...,https://youtu.be/KoQg2aguNGw?si=O9jhr_rFlNZ-fdMy,World History YouTube,,2025-12-01T13:05:35.750Z,https://i.ytimg.com/vi/KoQg2aguNGw/hqdefault.jpg,,false
1636045002,地形 - Wikipedia,,地球表面の形態,https://ja.wikipedia.org/wiki/%E5%9C%B0%E5%BD%A2,世界史,,2026-03-09T11:24:18.303Z,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Cono_de_Arita%2C_Salta._%28Argentina%29.jpg/1280px-Cono_de_Arita%2C_Salta._%28Argentina%29.jpg,,false
1630148468,【世界史】年号語呂合わせ一覧！大学入学共通テスト対策の暗記に最適 | Ameba塾探し,,試験前に苦労する暗記科目といえば、なにが思い浮かびますか？暗記が不可欠なものとしては、漢字、数学の公式、英単語…たくさんありますね。なかでも社会の歴史系は、年号を覚えるのが大変ではないでしょうか。今回は、世界史に登場する主な出来事の時代や、年号を覚えるときに役立つ「語呂合わせ」を紹介します。「世紀」を簡単に数えられるコツも解説しているので、世界史の苦手克服に、ぜひお役立てください！,https://juku.ameba.jp/study/a000001599/,世界史,,2026-03-05T08:58:44.630Z,https://asset.cyberowl.jp/owlas/g/e9wx66r4?r=1200,,false
